id,reading_time,year,month,day,hour,minute,temperature,humidity,pm25,pm10,mq2_adc,mq7_adc,mq8_adc,quality_flag,created_at
20603,3/25/2026 5:07,2026,3,25,5,7,23.8,74.8,140,152,552,645,437,0,4/12/2026 15:13
20604,3/25/2026 5:08,2026,3,25,5,8,23.8,74.9,132,144,535,635,403,0,4/12/2026 15:13
20605,3/25/2026 5:09,2026,3,25,5,9,23.8,74.9,134,145,554,639,453,0,4/12/2026 15:13
20606,3/25/2026 5:10,2026,3,25,5,10,23.9,74.8,128,140,552,625,356,0,4/12/2026 15:13
20607,3/25/2026 5:11,2026,3,25,5,11,23.9,74.5,138,151,554,635,450,0,4/12/2026 15:13
20608,3/25/2026 5:12,2026,3,25,5,12,23.9,74.3,135,147,556,584,405,0,4/12/2026 15:13
20609,3/25/2026 5:13,2026,3,25,5,13,23.9,74.4,141,156,566,576,403,0,4/12/2026 15:13
20610,3/25/2026 5:14,2026,3,25,5,14,23.8,74.6,146,159,553,603,431,0,4/12/2026 15:13
20611,3/25/2026 5:15,2026,3,25,5,15,23.8,74.4,142,153,557,638,383,0,4/12/2026 15:13
20612,3/25/2026 5:16,2026,3,25,5,16,23.8,74.4,136,149,584,642,444,0,4/12/2026 15:13
20613,3/25/2026 5:17,2026,3,25,5,17,23.8,74.1,144,156,552,638,437,0,4/12/2026 15:13
20614,3/25/2026 5:18,2026,3,25,5,18,23.9,74.4,139,150,550,626,428,0,4/12/2026 15:13
20615,3/25/2026 5:19,2026,3,25,5,19,23.9,73.7,133,144,549,634,447,0,4/12/2026 15:13
20616,3/25/2026 5:20,2026,3,25,5,20,23.8,73.8,143,154,542,627,427,0,4/12/2026 15:13
20617,3/25/2026 5:21,2026,3,25,5,21,23.9,74.2,133,143,493,622,452,0,4/12/2026 15:13
20618,3/25/2026 5:22,2026,3,25,5,22,23.8,74.5,133,144,552,629,496,0,4/12/2026 15:13
20619,3/25/2026 5:23,2026,3,25,5,23,23.8,74.4,142,154,501,635,438,0,4/12/2026 15:13
20620,3/25/2026 5:24,2026,3,25,5,24,23.9,74.7,141,151,553,637,456,0,4/12/2026 15:13
20621,3/25/2026 5:25,2026,3,25,5,25,23.8,74.7,141,152,550,628,448,0,4/12/2026 15:13
20622,3/25/2026 5:26,2026,3,25,5,26,23.8,74.6,142,152,555,626,396,0,4/12/2026 15:13
20623,3/25/2026 5:27,2026,3,25,5,27,23.8,74,226,248,575,630,441,0,4/12/2026 15:13
20624,3/25/2026 5:28,2026,3,25,5,28,23.8,73.8,241,265,550,635,450,0,4/12/2026 15:13
20625,3/25/2026 5:29,2026,3,25,5,29,23.8,74.2,207,225,552,595,439,0,4/12/2026 15:13
20626,3/25/2026 5:30,2026,3,25,5,30,23.8,74.2,188,204,550,627,393,0,4/12/2026 15:13
20627,3/25/2026 5:32,2026,3,25,5,32,23.8,74,195,211,546,623,451,0,4/12/2026 15:13
20628,3/25/2026 5:33,2026,3,25,5,33,23.8,74.5,154,167,570,503,427,0,4/12/2026 15:13
20629,3/25/2026 5:34,2026,3,25,5,34,23.8,74.2,155,169,526,546,446,0,4/12/2026 15:13
20630,3/25/2026 5:35,2026,3,25,5,35,23.8,74.3,148,159,565,559,439,0,4/12/2026 15:13
20631,3/25/2026 5:36,2026,3,25,5,36,23.8,74.7,147,158,542,496,451,0,4/12/2026 15:13
20632,3/25/2026 5:37,2026,3,25,5,37,23.8,74.4,193,209,546,615,354,0,4/12/2026 15:13
20633,3/25/2026 5:38,2026,3,25,5,38,23.8,74.6,164,177,525,616,447,0,4/12/2026 15:13
20634,3/25/2026 5:39,2026,3,25,5,39,23.8,75.1,144,154,496,624,403,0,4/12/2026 15:13
20635,3/25/2026 5:40,2026,3,25,5,40,23.8,74.9,155,167,489,557,418,0,4/12/2026 15:13
20636,3/25/2026 5:41,2026,3,25,5,41,23.8,74.9,152,162,551,619,471,0,4/12/2026 15:13
20637,3/25/2026 5:42,2026,3,25,5,42,23.8,74.4,140,151,548,561,448,0,4/12/2026 15:13
20638,3/25/2026 5:43,2026,3,25,5,43,23.9,74.5,148,159,550,622,448,0,4/12/2026 15:13
20639,3/25/2026 5:44,2026,3,25,5,44,23.8,74.3,149,160,523,559,444,0,4/12/2026 15:13
20640,3/25/2026 5:45,2026,3,25,5,45,23.9,74.4,158,172,535,626,398,0,4/12/2026 15:13
20641,3/25/2026 5:46,2026,3,25,5,46,23.9,74.5,152,164,553,614,583,0,4/12/2026 15:13
20642,3/25/2026 5:47,2026,3,25,5,47,23.9,74.7,148,160,549,612,451,0,4/12/2026 15:13
20643,3/25/2026 5:48,2026,3,25,5,48,23.9,74.3,145,156,551,617,425,0,4/12/2026 15:13
20644,3/25/2026 5:49,2026,3,25,5,49,23.9,74.3,142,151,548,548,352,0,4/12/2026 15:13
20645,3/25/2026 5:50,2026,3,25,5,50,23.9,74.4,144,154,540,620,510,0,4/12/2026 15:13
20646,3/25/2026 5:51,2026,3,25,5,51,-2.9,73.1,137,147,548,640,440,0,4/12/2026 15:13
20647,3/25/2026 5:52,2026,3,25,5,52,24,75,146,157,550,620,402,0,4/12/2026 15:13
20648,3/25/2026 5:53,2026,3,25,5,53,24,74.8,151,163,547,615,448,0,4/12/2026 15:13
20649,3/25/2026 5:54,2026,3,25,5,54,24.1,75,140,151,554,614,352,0,4/12/2026 15:13
20650,3/25/2026 5:55,2026,3,25,5,55,24,75.3,139,148,570,628,442,0,4/12/2026 15:13
20651,3/25/2026 5:56,2026,3,25,5,56,24.1,75.8,136,145,550,623,416,0,4/12/2026 15:13
20652,3/25/2026 5:57,2026,3,25,5,57,24.1,75.1,135,146,553,627,446,0,4/12/2026 15:13
20653,3/25/2026 5:58,2026,3,25,5,58,24.1,74.9,141,153,558,622,404,0,4/12/2026 15:13
20654,3/25/2026 5:59,2026,3,25,5,59,24.2,74.7,134,145,549,621,429,0,4/12/2026 15:13
20655,3/25/2026 6:00,2026,3,25,6,0,24.1,74.9,142,153,551,624,313,0,4/12/2026 15:13
20656,3/25/2026 6:01,2026,3,25,6,1,24.1,74.8,137,147,538,622,450,0,4/12/2026 15:13
20657,3/25/2026 6:02,2026,3,25,6,2,24.2,75,136,146,490,618,447,0,4/12/2026 15:13
20658,3/25/2026 6:03,2026,3,25,6,3,24.1,74.4,132,143,456,622,453,0,4/12/2026 15:13
20659,3/25/2026 6:04,2026,3,25,6,4,24.2,74.1,130,141,548,609,446,0,4/12/2026 15:13
20660,3/25/2026 6:05,2026,3,25,6,5,24.2,74.5,136,146,492,629,402,0,4/12/2026 15:13
20661,3/25/2026 6:06,2026,3,25,6,6,24.3,74.3,140,152,495,601,441,0,4/12/2026 15:13
20662,3/25/2026 6:07,2026,3,25,6,7,24.4,74.2,143,154,534,657,441,0,4/12/2026 15:13
20663,3/25/2026 6:08,2026,3,25,6,8,24.4,73.7,145,156,572,628,407,0,4/12/2026 15:13
20664,3/25/2026 6:10,2026,3,25,6,10,24.3,73.4,149,159,550,646,448,0,4/12/2026 15:13
20665,3/25/2026 6:11,2026,3,25,6,11,24.4,74.2,144,153,486,565,449,0,4/12/2026 15:13
20666,3/25/2026 6:12,2026,3,25,6,12,24.5,74.7,150,162,551,557,447,0,4/12/2026 15:13
20667,3/25/2026 6:13,2026,3,25,6,13,25,50,0,0,555,621,404,0,4/12/2026 15:13
20668,3/25/2026 6:14,2026,3,25,6,14,24.6,74.8,145,157,514,634,437,0,4/12/2026 15:13
20669,3/25/2026 6:16,2026,3,25,6,16,25,50,152,162,551,626,442,0,4/12/2026 15:13
20670,3/25/2026 6:17,2026,3,25,6,17,24.6,73.1,145,157,548,609,403,0,4/12/2026 15:13
20671,3/25/2026 6:18,2026,3,25,6,18,24.7,73.5,141,151,574,629,457,0,4/12/2026 15:13
20672,3/25/2026 6:19,2026,3,25,6,19,24.6,72.2,131,140,552,651,473,0,4/12/2026 15:13
20673,3/25/2026 6:20,2026,3,25,6,20,24.7,71.9,135,144,552,647,387,0,4/12/2026 15:13
20674,3/25/2026 6:21,2026,3,25,6,21,24.5,71.1,136,147,546,625,357,0,4/12/2026 15:13
20675,3/25/2026 6:22,2026,3,25,6,22,24.6,71.6,140,186,528,627,453,0,4/12/2026 15:13
20676,3/25/2026 6:23,2026,3,25,6,23,24.7,74.3,148,219,550,634,448,0,4/12/2026 15:13
20677,3/25/2026 6:24,2026,3,25,6,24,24.7,74.9,139,150,548,665,332,0,4/12/2026 15:13
20678,3/25/2026 6:25,2026,3,25,6,25,24.8,74.7,138,149,499,573,454,0,4/12/2026 15:13
20679,3/25/2026 6:26,2026,3,25,6,26,24.8,73.6,148,160,550,656,403,0,4/12/2026 15:13
20680,3/25/2026 6:27,2026,3,25,6,27,24.8,73.8,156,174,529,638,401,0,4/12/2026 15:13
20681,3/25/2026 6:28,2026,3,25,6,28,24.7,74.8,153,171,543,584,423,0,4/12/2026 15:13
20682,3/25/2026 6:29,2026,3,25,6,29,24.7,74.1,146,160,557,588,437,0,4/12/2026 15:13
20683,3/25/2026 6:30,2026,3,25,6,30,24.6,74.2,147,158,479,645,447,0,4/12/2026 15:13
20684,3/25/2026 6:31,2026,3,25,6,31,24.6,75.1,148,162,553,579,407,0,4/12/2026 15:13
20685,3/25/2026 6:32,2026,3,25,6,32,24.6,74.5,148,162,501,633,450,0,4/12/2026 15:13
20686,3/25/2026 6:33,2026,3,25,6,33,24.6,74.8,163,177,549,643,454,0,4/12/2026 15:13
20687,3/25/2026 6:34,2026,3,25,6,34,24.6,75.3,187,311,550,645,401,0,4/12/2026 15:13
20688,3/25/2026 6:35,2026,3,25,6,35,24.5,74.9,188,353,507,630,445,0,4/12/2026 15:13
20689,3/25/2026 6:36,2026,3,25,6,36,24.5,73.8,163,193,550,637,442,0,4/12/2026 15:13
20690,3/25/2026 6:37,2026,3,25,6,37,24.5,74.9,153,167,549,579,408,0,4/12/2026 15:13
20691,3/25/2026 6:38,2026,3,25,6,38,24.5,75.7,153,166,563,578,397,0,4/12/2026 15:13
20692,3/25/2026 6:39,2026,3,25,6,39,24.5,75.3,149,162,490,541,433,0,4/12/2026 15:13
20693,3/25/2026 6:40,2026,3,25,6,40,24.5,75.2,145,158,544,636,448,0,4/12/2026 15:13
20694,3/25/2026 6:41,2026,3,25,6,41,24.5,75.8,144,156,506,633,447,0,4/12/2026 15:13
20695,3/25/2026 6:42,2026,3,25,6,42,24.5,75.6,147,159,497,637,423,0,4/12/2026 15:13
20696,3/25/2026 6:43,2026,3,25,6,43,24.5,75.7,150,161,551,826,401,0,4/12/2026 15:13
20697,3/25/2026 6:44,2026,3,25,6,44,24.4,75.8,156,170,548,633,446,0,4/12/2026 15:13
20698,3/25/2026 6:45,2026,3,25,6,45,24.4,75.2,152,164,495,602,457,0,4/12/2026 15:13
20699,3/25/2026 6:46,2026,3,25,6,46,24.3,74.2,141,150,540,629,398,0,4/12/2026 15:13
20700,3/25/2026 6:47,2026,3,25,6,47,24.4,74.8,140,150,553,635,447,0,4/12/2026 15:13
20701,3/25/2026 6:48,2026,3,25,6,48,24.4,74.5,135,145,539,687,447,0,4/12/2026 15:13
20702,3/25/2026 6:49,2026,3,25,6,49,24.4,74,133,143,543,631,449,0,4/12/2026 15:13
20703,3/25/2026 6:50,2026,3,25,6,50,24.5,74.6,134,144,543,583,450,0,4/12/2026 15:13
20704,3/25/2026 6:51,2026,3,25,6,51,24.4,74.8,135,144,553,630,450,0,4/12/2026 15:13
20705,3/25/2026 6:52,2026,3,25,6,52,24.5,73.4,134,144,552,571,448,0,4/12/2026 15:13
20706,3/25/2026 6:53,2026,3,25,6,53,24.5,74.2,137,148,512,551,441,0,4/12/2026 15:13
20707,3/25/2026 6:54,2026,3,25,6,54,24.6,74.1,139,150,553,609,442,0,4/12/2026 15:13
20708,3/25/2026 6:55,2026,3,25,6,55,24.5,72.6,141,152,550,673,450,0,4/12/2026 15:13
20709,3/25/2026 6:56,2026,3,25,6,56,24.4,73.2,138,147,502,615,404,0,4/12/2026 15:13
20710,3/25/2026 6:57,2026,3,25,6,57,24.4,73.4,136,147,547,552,446,0,4/12/2026 15:13
20711,3/25/2026 6:58,2026,3,25,6,58,24.4,73.6,134,145,545,615,462,0,4/12/2026 15:13
20712,3/25/2026 6:59,2026,3,25,6,59,24.4,74.1,147,159,547,562,452,0,4/12/2026 15:13
20713,3/25/2026 7:00,2026,3,25,7,0,24.4,74,150,161,517,628,429,0,4/12/2026 15:13
20714,3/25/2026 7:01,2026,3,25,7,1,24.5,74.6,132,142,501,601,485,0,4/12/2026 15:13
20715,3/25/2026 7:02,2026,3,25,7,2,24.5,73.6,138,149,538,601,451,0,4/12/2026 15:13
20716,3/25/2026 7:03,2026,3,25,7,3,24.5,73.8,143,154,568,616,438,0,4/12/2026 15:13
20717,3/25/2026 7:04,2026,3,25,7,4,25,50,136,147,493,574,448,0,4/12/2026 15:13
20718,3/25/2026 7:05,2026,3,25,7,5,24.5,73.5,134,144,551,631,475,0,4/12/2026 15:13
20719,3/25/2026 7:06,2026,3,25,7,6,24.6,74,127,136,560,620,447,0,4/12/2026 15:13
20720,3/25/2026 7:07,2026,3,25,7,7,24.6,73.6,129,140,547,619,449,0,4/12/2026 15:13
20721,3/25/2026 7:08,2026,3,25,7,8,24.6,73.1,131,142,557,623,436,0,4/12/2026 15:13
20722,3/25/2026 7:09,2026,3,25,7,9,24.6,72.3,124,133,548,566,438,0,4/12/2026 15:13
20723,3/25/2026 7:10,2026,3,25,7,10,24.7,72.8,135,145,543,491,448,0,4/12/2026 15:13
20724,3/25/2026 7:11,2026,3,25,7,11,24.7,73.5,124,135,551,625,428,0,4/12/2026 15:13
20725,3/25/2026 7:12,2026,3,25,7,12,24.7,72.9,122,130,552,624,450,0,4/12/2026 15:13
20726,3/25/2026 7:13,2026,3,25,7,13,24.7,72.5,131,140,577,627,446,0,4/12/2026 15:13
20727,3/25/2026 7:14,2026,3,25,7,14,24.8,73.2,138,151,550,615,429,0,4/12/2026 15:13
20728,3/25/2026 7:15,2026,3,25,7,15,24.8,73.2,132,142,553,566,444,0,4/12/2026 15:13
20729,3/25/2026 7:16,2026,3,25,7,16,24.8,73.9,127,136,541,628,447,0,4/12/2026 15:13
20730,3/25/2026 7:17,2026,3,25,7,17,24.8,72.9,121,130,494,619,461,0,4/12/2026 15:13
20731,3/25/2026 7:18,2026,3,25,7,18,24.8,72.4,132,146,442,652,453,0,4/12/2026 15:13
20732,3/25/2026 7:19,2026,3,25,7,19,24.9,72.7,125,136,549,631,398,0,4/12/2026 15:13
20733,3/25/2026 7:20,2026,3,25,7,20,24.9,73.1,127,138,555,635,407,0,4/12/2026 15:13
20734,3/25/2026 7:21,2026,3,25,7,21,25,73,131,141,495,632,449,0,4/12/2026 15:13
20735,3/25/2026 7:22,2026,3,25,7,22,25.1,73.2,130,139,536,627,366,0,4/12/2026 15:13
20736,3/25/2026 7:23,2026,3,25,7,23,25.1,73.2,131,142,554,640,444,0,4/12/2026 15:13
20737,3/25/2026 7:24,2026,3,25,7,24,25.2,73.3,122,131,515,632,442,0,4/12/2026 15:13
20738,3/25/2026 7:25,2026,3,25,7,25,25.2,73.2,127,135,553,588,392,0,4/12/2026 15:13
20739,3/25/2026 7:26,2026,3,25,7,26,25.2,73.2,124,132,554,586,454,0,4/12/2026 15:13
20740,3/25/2026 7:27,2026,3,25,7,27,25.2,73.2,125,135,551,651,387,0,4/12/2026 15:13
20741,3/25/2026 7:28,2026,3,25,7,28,25.2,73.3,130,140,553,655,403,0,4/12/2026 15:13
20742,3/25/2026 7:29,2026,3,25,7,29,25.2,72,127,140,556,646,387,0,4/12/2026 15:13
20743,3/25/2026 7:30,2026,3,25,7,30,25.2,72.5,127,152,554,647,451,0,4/12/2026 15:13
20744,3/25/2026 7:31,2026,3,25,7,31,25.2,71.5,122,133,559,641,414,0,4/12/2026 15:13
20745,3/25/2026 7:32,2026,3,25,7,32,25.2,70.6,125,135,553,655,450,0,4/12/2026 15:13
20746,3/25/2026 7:33,2026,3,25,7,33,25.3,71,118,127,549,639,465,0,4/12/2026 15:13
20747,3/25/2026 7:34,2026,3,25,7,34,25.3,71.9,129,137,552,640,360,0,4/12/2026 15:13
20748,3/25/2026 7:35,2026,3,25,7,35,25.3,71.9,117,158,549,578,424,0,4/12/2026 15:13
20749,3/25/2026 7:36,2026,3,25,7,36,25.4,72.7,129,141,557,651,413,0,4/12/2026 15:13
20750,3/25/2026 7:37,2026,3,25,7,37,25.4,72.9,122,132,555,613,426,0,4/12/2026 15:13
20751,3/25/2026 7:38,2026,3,25,7,38,25.4,72.9,127,140,552,706,450,0,4/12/2026 15:13
20752,3/25/2026 7:39,2026,3,25,7,39,25.4,73.1,126,138,532,588,449,0,4/12/2026 15:13
20753,3/25/2026 7:40,2026,3,25,7,40,25.4,73.4,121,132,553,653,463,0,4/12/2026 15:13
20754,3/25/2026 7:41,2026,3,25,7,41,25.4,73.3,111,122,548,655,452,0,4/12/2026 15:13
20755,3/25/2026 7:42,2026,3,25,7,42,25.3,73.7,112,122,576,690,452,0,4/12/2026 15:13
20756,3/25/2026 7:43,2026,3,25,7,43,25.4,73.7,118,127,498,659,341,0,4/12/2026 15:13
20757,3/25/2026 7:44,2026,3,25,7,44,25.3,73.7,132,144,618,587,445,0,4/12/2026 15:13
20758,3/25/2026 7:45,2026,3,25,7,45,25.3,73.9,130,141,548,660,427,0,4/12/2026 15:13
20759,3/25/2026 7:46,2026,3,25,7,46,25.4,73.8,133,145,563,666,441,0,4/12/2026 15:13
20760,3/25/2026 7:47,2026,3,25,7,47,25.3,74.1,130,140,558,663,453,0,4/12/2026 15:13
20761,3/25/2026 7:48,2026,3,25,7,48,25.3,74.3,130,140,578,672,451,0,4/12/2026 15:13
20762,3/25/2026 7:49,2026,3,25,7,49,25.3,74.4,128,138,555,671,457,0,4/12/2026 15:13
20763,3/25/2026 7:50,2026,3,25,7,50,25.4,74.5,128,139,531,590,449,0,4/12/2026 15:13
20764,3/25/2026 7:51,2026,3,25,7,51,25.4,74.5,126,136,586,672,450,0,4/12/2026 15:13
20765,3/25/2026 7:52,2026,3,25,7,52,25.4,74.3,124,132,552,729,419,0,4/12/2026 15:13
20766,3/25/2026 7:53,2026,3,25,7,53,25.4,74.5,121,130,559,574,443,0,4/12/2026 15:13
20767,3/25/2026 7:54,2026,3,25,7,54,25.4,74.5,129,137,503,673,453,0,4/12/2026 15:13
20768,3/25/2026 7:55,2026,3,25,7,55,25.4,74.2,124,134,558,510,452,0,4/12/2026 15:13
20769,3/25/2026 7:56,2026,3,25,7,56,25.4,74.2,123,134,554,625,439,0,4/12/2026 15:13
20770,3/25/2026 7:57,2026,3,25,7,57,25.4,74.4,121,131,560,671,452,0,4/12/2026 15:13
20771,3/25/2026 7:58,2026,3,25,7,58,25.4,74.5,124,133,533,645,382,0,4/12/2026 15:13
20772,3/25/2026 7:59,2026,3,25,7,59,25.3,74.6,125,133,559,692,355,0,4/12/2026 15:13
20773,3/25/2026 8:00,2026,3,25,8,0,25.4,74.6,122,131,553,656,462,0,4/12/2026 15:13
20774,3/25/2026 8:01,2026,3,25,8,1,25.4,74.4,125,136,514,674,445,0,4/12/2026 15:13
20775,3/25/2026 8:02,2026,3,25,8,2,25.5,74,127,136,554,607,450,0,4/12/2026 15:13
20776,3/25/2026 8:03,2026,3,25,8,3,25.5,73.7,123,133,556,621,417,0,4/12/2026 15:13
20777,3/25/2026 8:04,2026,3,25,8,4,25.5,73.7,119,127,524,677,408,0,4/12/2026 15:13
20778,3/25/2026 8:05,2026,3,25,8,5,25.6,73.9,120,130,563,655,461,0,4/12/2026 15:13
20779,3/25/2026 8:06,2026,3,25,8,6,25.5,74.2,115,123,560,687,452,0,4/12/2026 15:13
20780,3/25/2026 8:07,2026,3,25,8,7,25.4,74.2,115,123,559,645,347,0,4/12/2026 15:13
20781,3/25/2026 8:08,2026,3,25,8,8,25.5,73.9,119,129,559,687,435,0,4/12/2026 15:13
20782,3/25/2026 8:09,2026,3,25,8,9,25.5,74.1,115,125,560,679,452,0,4/12/2026 15:13
20783,3/25/2026 8:10,2026,3,25,8,10,25.4,74.3,123,132,500,612,431,0,4/12/2026 15:13
20784,3/25/2026 8:11,2026,3,25,8,11,25.5,74.4,116,126,500,689,449,0,4/12/2026 15:13
20785,3/25/2026 8:12,2026,3,25,8,12,25.5,74.4,124,133,576,652,451,0,4/12/2026 15:13
20786,3/25/2026 8:13,2026,3,25,8,13,25.5,74.4,121,130,559,706,406,0,4/12/2026 15:13
20787,3/25/2026 8:14,2026,3,25,8,14,25.5,74,118,126,563,694,454,0,4/12/2026 15:13
20788,3/25/2026 8:15,2026,3,25,8,15,25.5,73.8,121,130,560,677,445,0,4/12/2026 15:13
20789,3/25/2026 8:16,2026,3,25,8,16,25.6,73.9,130,139,441,681,453,0,4/12/2026 15:13
20790,3/25/2026 8:17,2026,3,25,8,17,25.5,74.1,120,128,445,661,365,0,4/12/2026 15:13
20791,3/25/2026 8:18,2026,3,25,8,18,25.7,74.2,124,133,588,719,449,0,4/12/2026 15:13
20792,3/25/2026 8:19,2026,3,25,8,19,25.5,74.4,121,129,564,689,362,0,4/12/2026 15:13
20793,3/25/2026 8:20,2026,3,25,8,20,25.6,73.8,120,130,506,680,457,0,4/12/2026 15:13
20794,3/25/2026 8:21,2026,3,25,8,21,25.6,73.6,119,128,598,608,480,0,4/12/2026 15:13
20795,3/25/2026 8:22,2026,3,25,8,22,25.6,73.6,117,125,567,714,450,0,4/12/2026 15:13
20796,3/25/2026 8:23,2026,3,25,8,23,25.7,73.4,120,129,565,684,406,0,4/12/2026 15:13
20797,3/25/2026 8:24,2026,3,25,8,24,25.7,73,120,138,564,690,455,0,4/12/2026 15:13
20798,3/25/2026 8:25,2026,3,25,8,25,25.7,73,118,128,563,666,450,0,4/12/2026 15:13
20799,3/25/2026 8:26,2026,3,25,8,26,25.8,72.5,113,123,561,667,456,0,4/12/2026 15:13
20800,3/25/2026 8:27,2026,3,25,8,27,25.8,72.8,116,127,557,665,433,0,4/12/2026 15:13
20801,3/25/2026 8:28,2026,3,25,8,28,25.7,73.1,119,129,565,682,452,0,4/12/2026 15:13
20802,3/25/2026 8:29,2026,3,25,8,29,25.8,73.2,116,129,561,673,453,0,4/12/2026 15:13
20803,3/25/2026 8:30,2026,3,25,8,30,25.8,72.9,120,132,516,673,449,0,4/12/2026 15:13
20804,3/25/2026 8:31,2026,3,25,8,31,25.8,73.1,118,128,532,691,450,0,4/12/2026 15:13
20805,3/25/2026 8:32,2026,3,25,8,32,25.8,72.9,119,128,507,687,451,0,4/12/2026 15:13
20806,3/25/2026 8:33,2026,3,25,8,33,25.8,73.3,118,129,561,682,453,0,4/12/2026 15:13
20807,3/25/2026 8:34,2026,3,25,8,34,25.7,73.8,117,128,509,700,454,0,4/12/2026 15:13
20808,3/25/2026 8:35,2026,3,25,8,35,25.7,73.9,113,121,645,687,411,0,4/12/2026 15:13
20809,3/25/2026 8:36,2026,3,25,8,36,25.7,74.2,121,130,501,697,451,0,4/12/2026 15:13
20810,3/25/2026 8:37,2026,3,25,8,37,25.7,74.1,120,130,564,700,456,0,4/12/2026 15:13
20811,3/25/2026 8:38,2026,3,25,8,38,25.7,74.2,123,133,575,694,406,0,4/12/2026 15:13
20812,3/25/2026 8:40,2026,3,25,8,40,25.7,74.2,115,124,504,720,430,0,4/12/2026 15:13
20813,3/25/2026 8:41,2026,3,25,8,41,25.7,74.2,120,132,629,667,454,0,4/12/2026 15:13
20814,3/25/2026 8:42,2026,3,25,8,42,25.7,74.5,120,129,513,749,452,0,4/12/2026 15:13
20815,3/25/2026 8:43,2026,3,25,8,43,25.6,74.4,126,137,533,877,411,0,4/12/2026 15:13
20816,3/25/2026 8:44,2026,3,25,8,44,25.7,74.2,124,135,568,751,466,0,4/12/2026 15:13
20817,3/25/2026 8:45,2026,3,25,8,45,25.7,73.8,123,133,566,749,416,0,4/12/2026 15:13
20818,3/25/2026 8:46,2026,3,25,8,46,25.8,73.4,117,126,570,705,432,0,4/12/2026 15:13
20819,3/25/2026 8:47,2026,3,25,8,47,25.8,73.7,119,130,542,782,450,0,4/12/2026 15:13
20820,3/25/2026 8:48,2026,3,25,8,48,25.8,74.2,122,131,589,822,453,0,4/12/2026 15:13
20821,3/25/2026 8:49,2026,3,25,8,49,25.7,74.1,119,128,536,786,445,0,4/12/2026 15:13
20822,3/25/2026 8:50,2026,3,25,8,50,25.8,73.6,122,132,588,769,452,0,4/12/2026 15:13
20823,3/25/2026 8:51,2026,3,25,8,51,25.8,74,119,128,639,803,468,0,4/12/2026 15:13
20824,3/25/2026 8:52,2026,3,25,8,52,25.7,74.3,130,141,520,782,490,0,4/12/2026 15:13
20825,3/25/2026 8:53,2026,3,25,8,53,25.8,73.9,121,129,651,786,453,0,4/12/2026 15:13
20826,3/25/2026 8:54,2026,3,25,8,54,25.8,73.7,124,134,555,707,425,0,4/12/2026 15:13
20827,3/25/2026 8:55,2026,3,25,8,55,25.8,73.9,127,137,520,796,463,0,4/12/2026 15:13
20828,3/25/2026 8:56,2026,3,25,8,56,25.8,74.3,124,134,627,808,409,0,4/12/2026 15:13
20829,3/25/2026 8:57,2026,3,25,8,57,25.7,74.7,124,135,594,826,474,0,4/12/2026 15:13
20830,3/25/2026 8:58,2026,3,25,8,58,25.7,74.8,132,144,623,835,453,0,4/12/2026 15:13
20831,3/25/2026 8:59,2026,3,25,8,59,25.8,74.7,128,138,586,824,431,0,4/12/2026 15:13
20832,3/25/2026 9:00,2026,3,25,9,0,25.8,74.5,129,139,578,837,461,0,4/12/2026 15:13
20833,3/25/2026 9:01,2026,3,25,9,1,25.8,74.1,130,140,578,782,403,0,4/12/2026 15:13
20834,3/25/2026 9:02,2026,3,25,9,2,25.8,73.7,0,0,594,818,467,0,4/12/2026 15:13
20835,3/25/2026 9:03,2026,3,25,9,3,25.9,73.2,126,136,599,738,451,0,4/12/2026 15:13
20836,3/25/2026 9:04,2026,3,25,9,4,26,73,127,137,596,843,454,0,4/12/2026 15:13
20837,3/25/2026 9:05,2026,3,25,9,5,26.1,73.4,126,136,598,822,403,0,4/12/2026 15:13
20838,3/25/2026 9:06,2026,3,25,9,6,26.1,73.6,133,148,599,864,435,0,4/12/2026 15:13
20839,3/25/2026 9:07,2026,3,25,9,7,26.1,73.2,126,138,600,855,451,0,4/12/2026 15:13
20840,3/25/2026 9:08,2026,3,25,9,8,26,73.8,132,142,533,881,407,0,4/12/2026 15:13
20841,3/25/2026 9:09,2026,3,25,9,9,25.9,74.3,127,137,572,886,409,0,4/12/2026 15:13
20842,3/25/2026 9:10,2026,3,25,9,10,25.9,74.5,129,140,602,883,446,0,4/12/2026 15:13
20843,3/25/2026 9:11,2026,3,25,9,11,25.9,74.4,119,129,612,864,458,0,4/12/2026 15:13
20844,3/25/2026 9:12,2026,3,25,9,12,25.9,74.6,126,136,428,876,441,0,4/12/2026 15:13
20845,3/25/2026 9:13,2026,3,25,9,13,25.9,74.7,116,125,591,867,452,0,4/12/2026 15:13
20846,3/25/2026 9:14,2026,3,25,9,14,25.9,74.8,123,132,600,872,387,0,4/12/2026 15:13
20847,3/25/2026 9:15,2026,3,25,9,15,25.9,74.7,122,131,605,870,444,0,4/12/2026 15:13
20848,3/25/2026 9:16,2026,3,25,9,16,26,74.6,122,132,626,872,405,0,4/12/2026 15:13
20849,3/25/2026 9:18,2026,3,25,9,18,25.9,74.8,119,129,603,873,461,0,4/12/2026 15:13
20850,3/25/2026 9:19,2026,3,25,9,19,25.9,74.3,121,133,589,843,427,0,4/12/2026 15:13
20851,3/25/2026 9:20,2026,3,25,9,20,26,73.6,116,125,526,838,453,0,4/12/2026 15:13
